Fastest_Reaction,Slowest_Reaction,WPM,Typing_Accuracy,Correct_Sequences,Memory_Accuracy,Math_Response_Time,Problems_Attempted,Math_Accuracy,Math_Correct,Blink_Rate,Fixation_Time,Saccade_Speed,Targets_Clicked,Equations_Solved,Equation_Accuracy,Multitasking_Index,Fatigue_Level
0.22896433711672698,1.1827669925209525,64.43925969251416,82.19196867106925,7,69.20176890167875,8.50568770127116,21,62.33273943015,20,13.367708951205246,387.94251477422415,147.67710307718562,10,3,97.10081271138,0.38267678393559984,Medium
0.21320571685580708,0.7089205744689915,63.700568199136555,99.86954190380432,11,75.41287087162624,9.52129259333998,16,59.37518606963209,17,17.570485389801824,459.44543942550405,335.01673754377384,18,3,66.12844636255284,0.879702175540293,Medium
0.35323909608309273,0.8649224819120029,93.83941075287649,89.86036365182053,17,75.20487176889083,9.874146217229583,10,85.02196102454923,15,12.751268013467687,248.27066270834584,117.72050679777882,18,11,58.28446213526243,0.4225111815050534,Medium
0.3395058747899156,0.9633345847728596,71.09127341779842,88.4810352378646,7,92.83089562158362,8.313006270860207,6,99.10058597500239,14,19.6478302440053,352.1428700490806,281.1517068116253,9,4,61.59330435356781,0.5303210210606764,Low
0.37216659150654674,0.9570909942748724,91.67229112373519,91.93870240106891,8,66.3713176050806,6.099556283884622,15,51.64045597120491,26,24.39493765123104,400.25094582780105,286.75508799756756,19,18,83.01514578032871,0.7541437531431421,Medium
0.24183054366016665,0.8589093691379178,77.25731871842784,91.76102898037114,14,67.42985852022525,9.688511615262007,27,79.37022669163538,19,11.086210601588554,358.9478379248774,159.8463770473485,7,5,71.46878321486636,0.9779590341119939,Low
0.27777210566435717,0.6189362863560045,81.49957071736287,91.67058115710734,14,66.19035182009941,2.0797170269852865,11,98.19088582419505,26,15.164259052856297,263.9620165739652,114.81859685375407,12,5,69.57867342788097,0.42230742070099875,Low
0.3155723310444874,0.8984228906377808,45.090464736321266,80.27994511027207,8,84.12850788305717,4.1126422321279374,22,72.30086333780734,7,28.491080557033655,258.0541890899135,248.68399274951545,14,7,84.02561545553684,0.9283316457548954,Medium
0.3912060495519417,0.9436382650218158,84.3623403401288,94.91733798273498,9,86.34689449474348,6.6377737380556745,28,78.66853004734578,23,13.9249728045602,496.11963382892236,159.42520626564445,19,19,88.06143734454511,0.33674265165840006,Medium
0.2741278864003165,0.8325246739841792,90.84432197619245,97.52978004742752,8,69.65384123677512,2.2182976082638834,16,97.13099924353457,17,20.90648576689437,236.23632451473796,241.14401704231062,13,19,91.00827286352632,0.27523512886987467,High
0.3949908962858312,0.6619490798879242,48.07909170272202,96.44176937763993,10,93.19976359428675,4.601263378267316,28,83.50879876663078,24,12.625898303939984,297.5398973363837,114.1511873111179,17,6,70.36553009547099,0.8394626669314773,High
0.29072457763681675,0.9704647987538463,56.034967022037016,96.83261411407719,9,86.91942126185634,5.234381270041067,26,75.96946049990548,6,13.928167331882548,282.2070330551771,388.68651896054524,7,6,57.52928482371536,0.2770606174681848,Low
0.3369572686465686,1.1451467989307558,45.39757824852127,81.9156355748463,10,78.31606105955565,3.4016195365001147,18,81.43568817523567,24,20.286457401502954,359.1773509897329,198.5617405370927,12,11,88.76958224526913,0.6126024393959881,Medium
0.23333035724031714,0.8213960121719067,97.25181122086697,80.66366162561656,14,95.7128878962988,5.280785735429265,14,77.94788028428565,14,12.299171460848036,325.21942482685154,380.83491598918084,19,6,85.46294122248997,0.2582894019676107,High
0.3149669054315425,1.1997514152176851,93.05873791995083,86.62314434832516,18,83.58024901708279,7.941869063012088,24,59.86613607008789,21,29.6105929883161,423.8985039020736,141.60736545400945,5,15,71.41197016358579,0.396805751047449,High
0.2420768183568941,1.1944122862468114,83.64780808441395,85.18667640891368,5,73.0730436960867,7.9550550112763085,23,58.26044728127297,28,22.02330330163111,468.32772852193887,122.58976341259081,18,14,99.77876493708017,0.40209276597311905,High
0.2858522827389651,0.921747047087045,93.1405575773552,90.6242821577842,7,99.69017195974851,5.886016608436516,26,98.69173447849349,24,20.941529553099326,355.0262262362594,202.1151374655539,16,4,65.69049243957382,0.22278158566492393,Low
0.3724721940156354,0.7096319110591401,88.54778421414663,84.65717380757701,7,81.66191155406483,7.237058993206745,8,94.93047237585893,23,23.68877922813336,465.83617691505214,311.5876422965149,12,19,61.89679399122821,0.31573378536958174,Low
0.20624692822887103,0.9372454511014601,85.47902676548793,88.71535252681657,6,88.67793858484058,6.894478171755543,13,70.93471866048834,22,17.575619984126746,373.74902768217476,318.8936345243984,15,9,53.68392742778946,0.9628753098729286,Low
0.26767757717419144,0.7700773413021622,61.71344880919647,89.84516850314088,9,83.76440668815624,2.051222605187051,18,77.39320386572767,23,21.504686011974492,211.6048812253477,170.17515378691638,7,12,64.21294290987477,0.3602087996572705,Medium
0.3718106448132606,0.7425823323118628,34.98875465706329,87.86305542722631,11,73.32187276771096,2.114088724291758,19,63.26662731202841,21,13.009089238007913,291.90691854661327,265.8046382623627,19,9,67.40142407464725,0.6351652501887208,Low
0.24297625493171143,0.9000409433994025,40.190932958545496,88.21774749752093,6,61.59430922737686,2.2237698785465305,14,95.46503176689258,26,26.638205027997618,286.5875724852141,366.79506857892505,18,17,94.9903127579949,0.718894132672472,Low
0.33001130156730885,0.5369957018123347,66.46257563616362,85.93392634484323,15,96.20054445413034,4.197611582912794,24,68.80054559135033,3,29.843053880723765,245.57100220757053,159.8909020201301,7,9,68.04639647197145,0.6188582277188321,High
0.3612507244504169,0.8749792094326811,62.29918735085738,85.85338458594353,6,95.26920258186763,2.9524454296455636,29,57.798657276065015,15,20.412924974181905,354.9634721459084,234.1679040043964,9,10,73.90442936681353,0.6461148115799291,High
0.3204846501933986,0.9056652459990506,62.35390023702459,86.2980863390249,9,73.91122248470376,7.219001507072984,11,85.72294240311817,24,22.04213967481772,236.23741025209443,274.46482017311894,11,19,92.13661572509116,0.5835482094889088,Low
0.20750308660966232,0.9298939145787226,75.07084041982199,91.55931494810272,8,69.70242056320242,9.634045647344621,25,91.46338182423969,26,21.33080852624932,463.3133926688775,169.04242587153934,10,19,75.60362119277501,0.5335574786848404,High
0.23487764432213004,0.9623353150023717,31.09732462398385,81.81918672305292,6,98.9316037570458,7.5459283156643,23,86.2923963236764,3,29.217950444913924,297.61519188892885,186.29634434877318,5,14,93.10578571253599,0.37360501962515685,High
0.3142674927321636,0.9931941180443933,47.360667898335365,84.62811787310355,11,76.15147131099833,4.8508676894407,17,91.44685952814234,4,22.793246367195447,208.2429969118603,232.4664352393686,11,11,61.88382212330058,0.9763373619797864,High
0.30969886951850856,0.9862379683308087,66.54653156566519,83.00160068295551,10,60.19598677455165,2.1389519672224147,23,70.26055254063948,11,25.46563459669963,241.1505295965274,215.62526111881266,11,9,90.24466904611138,0.4974289170347108,Low
0.3350978707431921,0.7726762911945841,92.42239041030439,87.41306362639156,8,87.35383457368707,6.330536172146299,16,65.7159176738298,4,17.450305715033107,342.79260298952295,189.02462587685784,14,19,98.97291190011595,0.8139642196301591,High
0.306376633759783,1.08840778760907,58.473931114011066,88.96762114021003,6,73.5966423498826,8.550771619711508,15,69.02917412894317,15,17.544618580381922,340.84778410351953,292.39008694548056,9,5,78.66229300616973,0.6719602344029725,High
0.37271915748293394,0.8813451144955153,82.17258401756482,96.10330025750021,16,68.43336545190354,9.286746081236592,15,54.49040342618834,6,12.558113800591425,279.11113440979994,115.2836249193889,19,17,57.766206182184604,0.5374540650812023,Low
0.36947871320104897,0.634257318243603,89.64472936538375,93.78302234510875,13,98.01245386067188,4.721541607434041,18,72.09104919409468,11,18.92993996161866,315.38545303851754,315.0293928747355,13,12,94.2303371283,0.3610180952299533,Medium
0.33160663971880955,0.8392801663706622,82.03224909315176,83.05998880022646,16,69.92772848265021,3.1140342701631036,27,97.33098176088849,3,16.769468989354827,213.98963180438855,152.91801664192917,5,17,51.80192521689441,0.9277790608836138,High
0.3970911551538102,1.1177345369691798,81.33237667190264,82.03081454487425,6,74.53386778397078,7.1635073789701105,17,54.82311044747895,14,17.892618036326347,373.71324718742426,276.73703839489167,19,12,90.6632914082721,0.24643768316993786,Medium
0.27082180545867673,0.9074556306560182,49.60118450900593,94.03971002289946,13,89.12475013903564,7.510224262592332,18,81.40165860745115,20,24.51059899257989,364.0249213339441,319.4748751021842,19,5,93.27525774010711,0.7823097157512979,Medium
0.39901948847298596,1.1667495564953891,57.249208108021,96.12749408497666,19,77.5249688485417,8.358605601134666,19,89.62979961711281,24,16.105625923677763,288.60337099328865,335.78438898982836,12,8,55.77495134778007,0.5047197900883651,High
0.3084960595881857,0.6967595013005452,89.32488291198055,87.49416761452542,15,71.58292230544306,6.887897746849251,22,50.202120992401376,5,11.944565014075119,341.11293113246023,181.34418440684078,5,9,95.33495409533626,0.888040894339627,Medium
0.38571630712500593,0.659516197706628,81.30713011202683,97.22898598585851,8,71.6832428626821,5.919553540181432,8,65.06612446298062,19,23.605916533232183,252.14736411421504,136.22110853014425,8,15,71.95028010010435,0.3599522561869341,High
0.32182950731031107,0.7308331219686296,96.42062669764204,93.12421544878316,17,85.82980973428427,4.269259521517874,15,58.40198805320091,29,25.67747648148404,434.61236535891464,386.7388139763798,16,16,50.062553551131444,0.8902359866569283,High
0.23345622212504413,0.6245858302473837,80.64629822332455,80.27690115075582,16,70.80188861678977,2.52689443184828,22,77.17596251970849,29,12.878486470619709,296.38355601606565,106.63168288032556,18,19,87.4023880857057,0.7061536947886582,High
0.29642867198555517,1.1114129738340202,68.14676087251128,84.71395210105551,13,62.52359983812515,9.967897324050934,18,96.77009505552866,9,25.27196637435457,375.04167590766167,124.04502108446229,11,16,73.82587598487399,0.7212603698108395,Medium
0.2106132006074517,0.7304739607845836,67.44142752001682,88.50508897485633,11,85.8827481121539,9.319454936304298,24,55.01297348611609,5,21.709757051916363,457.48255771564624,309.47933377003915,6,7,94.95638597984447,0.5712763655791515,Medium
0.3966281080315873,1.1965355788462817,55.38271394961609,87.2882209913955,19,76.06685759358488,4.310093046121767,22,64.94370833802652,12,11.823895967157746,224.0373531937284,192.68008018896967,13,16,99.30884396575561,0.3242911635550292,Low
0.23455931856891576,1.0946758191686699,95.0840763696853,85.9235769724385,13,73.2169689660029,7.771126579420672,7,79.15151358602162,18,11.931686405246761,231.8981708790188,388.28687138073275,18,13,62.86883868544707,0.39745792183024253,Low
0.2223402746046701,0.5198853159735082,54.70915792975168,84.07988263224448,13,90.27699283294133,2.0815264186571953,28,66.82313805763904,15,25.896069053860813,450.11516159628457,382.9196563708857,8,7,73.53639976412461,0.7514646401521352,Low
0.24353560617847544,0.6454904936115182,48.42986749560789,90.44022033737613,10,79.20707285498366,7.011565100078032,10,94.7195925593582,29,14.64357987720856,415.8173173908124,361.3161809016205,5,18,73.62295470840368,0.5439813515565134,Medium
0.37542697344757275,0.7879880010263213,82.567234633684,92.78592100486928,13,97.8827322620368,4.957769928659933,25,75.54179052619767,17,14.66151067202421,423.92544508457325,261.83317544722684,18,7,96.17970576627249,0.49526393672403296,Low
0.283394560126782,0.7927382210578631,32.63694707530091,88.04601940601106,7,65.43762064903065,3.0470324895252228,26,66.29054205348594,12,21.476148368606545,235.68630564173003,163.44467831031466,17,13,53.948524876281525,0.6196177422747523,Medium
0.20446300067469356,1.1155746446712835,53.3764510953511,85.02906939165653,7,93.33662654511866,4.77143824594242,8,55.80280747457266,11,16.660883168382487,499.23373066990933,120.99573692840622,5,10,51.740019477088744,0.30479733252553665,High
0.23920816292651534,0.6924810011546296,72.62798814222238,94.31903346011501,12,83.55856517021154,7.322275672972074,7,54.57473250233157,5,15.63220254384797,256.3346508483237,322.85304583999505,10,7,71.48784054308844,0.975119435723308,High
0.2016682951944899,0.7060782254978639,69.81619922126289,89.6343556475113,5,78.13035830053735,8.49056279241977,11,72.59199349888927,15,13.678023737508958,255.42802621210188,366.0954413023213,11,17,81.63364508990588,0.22091327042101058,High
0.287591702530506,0.8543716786517545,88.52923056529762,82.80875791512223,6,62.477698830126876,9.254756559552542,14,65.27565493862382,11,16.071255330467338,303.3606164531751,143.8049291957634,19,18,86.74452960978384,0.3899353564278795,High
0.3719582138659748,0.7329049518251486,44.547798216499714,84.22955573114771,12,62.06073833539777,5.739388229283605,21,61.33507955845315,27,20.419331390164434,492.7481713666229,382.1028821235631,19,5,73.73723800527797,0.2570291837016361,Low
0.25511985273076987,1.0491810066529945,30.074007787871537,96.53584019589961,5,64.96497022281845,2.7091177011127563,16,50.45169734616552,21,13.914635799669457,241.21936017300305,188.85000390396374,5,17,95.10881281820187,0.2308377169293098,Low
0.25736920699343996,0.8396535634761317,77.40569545453411,97.34767365255708,7,83.98285503649588,2.310386693911764,26,76.6861043532069,20,20.460858860481487,425.890105404737,331.39340633960865,7,18,94.48182866682666,0.5973298188838092,Low
0.3518572975561126,0.5901745437568067,84.04559309643868,87.42655105414306,14,89.50815876746205,8.147046176573838,9,71.17239180896436,21,17.969098546858795,463.0682674467606,373.8885884863709,15,11,91.34358954420954,0.7497706670471447,High
0.2762820653051053,1.0969991374103185,94.71457433194894,99.81880942011013,13,98.20778760673151,2.5838500776893705,15,76.22267500548753,15,14.417414189035826,485.4691911597787,314.55255604817376,19,9,91.41052823777437,0.6488891972925332,High
0.3474860710223392,1.030141726259326,62.3412928990786,91.16809081385792,16,65.6216015016485,4.099433688142839,15,97.00887574845518,4,29.44609560205961,390.15967953139614,281.556400336204,9,5,92.1658463154868,0.27591150118313773,High
0.2653490970540392,1.168890234228663,31.99487386195813,82.88376189174636,5,72.62259157925259,7.510097696847801,22,55.267223570875956,29,24.935450531447948,414.3721361514066,346.62871116143174,9,10,94.02917779802871,0.27478939099739536,Low
0.2441542679803066,0.5010593315301981,39.91584881243523,89.31438845799471,9,80.9942678556136,4.590266256898275,12,77.72845999507871,27,13.133562462357759,414.4018792171139,164.36554274794423,16,16,79.56645793701311,0.5450001922873666,High
0.3239504262934061,0.8189146530480511,93.85173329874294,84.52601375917051,9,85.25022707343993,4.344248004057133,28,60.05173158492056,12,11.85476026242103,253.15656957436067,296.16644903253854,17,17,78.83494736605942,0.8004081759913935,Medium
0.39694415018446705,0.7204487929712325,92.046697689691,87.0796305433599,12,68.12420608218092,4.033554175999082,28,88.33178881641558,6,21.286325979689487,210.72458774111692,283.1023773021474,16,3,51.3180976879701,0.8863614055129199,Low
0.26982984920953956,0.7758100564590623,92.36401375542854,88.28664137867537,17,99.10560576801663,2.839424953942098,8,99.95760721246373,22,21.06643069201354,473.14654739399185,243.66602275610524,16,7,58.398570128469835,0.9043598829518222,Medium
0.35071325931394653,1.176079616668392,92.58434444306198,81.77386133416596,19,84.83634881655775,4.468535004330058,22,92.95452324170631,20,20.176813232906106,227.6329929878916,330.357008469888,16,17,81.06295889010377,0.9995003557585169,Low
0.2631393528460513,0.7837481660244909,84.50869822738656,88.0655077488972,18,61.464015309536435,9.115653719571013,24,81.02381177450337,15,27.62877193610626,422.79266455658615,154.05393122440125,19,18,81.26629735690946,0.4011761638860855,High
0.20322307367940848,0.9719246571109122,49.24741477094477,81.93308977006743,12,97.72219878568504,6.994509904323366,20,69.06223622757997,5,11.902449036068143,237.7992254173244,321.30977709589644,6,4,51.78771791330601,0.25037259152475067,High
0.28568055270666476,1.0082629376686811,91.0322267725338,86.0525602632259,18,72.55095655550822,3.3343030254678956,15,72.39162064182975,14,28.84233326025409,265.3905153949176,374.3447461351447,12,7,68.0948078246152,0.6167122228952862,Medium
0.21065207541082503,0.8572751600915854,83.65103993071155,99.37977202404794,10,75.61520453462754,3.380932371354776,7,76.57448848569427,10,16.374279853312906,334.9244776349915,286.504297882474,6,19,58.54022342718888,0.7661570250518546,High
0.24237278889033995,0.6774715114068444,30.676025001637047,81.58140965501973,9,76.03786329455119,9.440728699552775,26,79.25134337163293,8,22.271276806141543,402.1831342894127,105.33861494671342,9,9,57.256693631967664,0.6872098110059885,Low
0.35600123473818396,0.9876231767910684,52.21929341569083,85.77212458598218,19,61.558078580564136,3.085387073145286,28,74.63351522037772,16,25.57095370382357,359.3674221227238,391.48369240925354,8,14,50.756315594336606,0.6884401354176055,High
0.378336099047942,1.0772462735266637,64.7084336125368,82.85744410564395,15,98.63295546317205,7.3556135956748205,15,68.80681969072602,22,24.552606894178016,447.1578870118374,380.4273347936175,17,8,69.17171960952132,0.3239146808282817,Low
0.35565315729415126,0.7275410258975364,63.33756288002722,85.22375334979183,11,82.53051012311144,6.021842076945209,21,88.0240755943837,27,17.508542237391744,203.45902623648243,329.6999074032716,12,7,67.84955931509882,0.27647396553774617,High
0.2503090848352712,0.5263169046959193,77.55240697948389,85.69704816191103,17,60.567452070861314,4.395443733578274,8,60.61225553282784,8,12.900356294673518,335.75294378933535,326.59192445047495,7,6,52.747282585794636,0.6114128033498718,High
0.22349005858186322,0.6658119137350431,56.240795609432254,89.47672780163786,8,72.96162701095672,3.9354551209243267,23,64.81268011425375,20,20.96506561063269,309.21148662258423,387.1931061588528,15,11,93.60925514685005,0.9789128758361529,Low
0.2607052927811867,0.879681962606417,50.63625905737809,97.10280974627157,14,68.2023410834974,5.609036087892112,14,89.2251954317037,8,22.97619559386522,419.55581012831726,131.57639453757963,5,19,51.38544342256775,0.6047573625876687,High
0.38037314359507135,1.0468846057480383,98.41536182046221,99.74713626129011,7,98.35280494962419,8.816706763343952,16,70.33539381460594,23,17.63710015962893,456.71784513085333,245.1621028811541,19,18,85.17287230400524,0.7892980662338422,Medium
0.3588500475388481,1.1442407253557991,98.41778368919934,86.11913787736412,6,96.47119964290907,8.84282146744268,5,89.22228937616251,7,26.30209290832133,410.6361945383013,235.27830415740192,9,9,57.81390937490188,0.7902823677718176,Medium
0.3363178173981504,0.5843964879206434,77.67745999307198,85.88227838808378,17,68.6600566900164,9.829354441325158,13,91.1600508418656,15,29.9230388300229,271.4895954715548,239.57915267722976,12,3,73.36492806943079,0.47382387663786585,Low
0.3099405800921285,0.6368143477084578,36.68908464284932,91.86398897399606,10,77.0061426110135,3.9749867201603593,14,52.66361042704736,7,24.326673957116864,470.74950496282156,164.74123768382083,12,7,70.2924862985553,0.6857552453625013,Low
0.2623148574923436,0.5158781188801091,67.6021195795212,88.22920858507325,7,69.4450871376562,8.382751714656623,24,83.2102109398761,24,17.58285751336208,431.96189601308305,394.1786698298432,18,15,50.07323537967995,0.8053169871794015,Low
0.38386833428440603,0.9709721404554361,75.76489800957154,90.76638160659992,15,67.44371116023547,9.772076726053804,13,57.09407854133095,5,14.902598605554761,437.77098075379104,143.94934227015352,7,6,56.79580950759118,0.7809779227000166,Medium
0.22636065472015013,1.0715344856849311,37.04166213118615,92.70949121639873,12,76.95903020393897,6.89685640847182,17,61.13003809013396,9,28.26835277869188,277.13519033358926,388.0575687272523,17,9,83.53411736807371,0.7588369958402386,High
0.328119820151783,0.6870613702876855,52.49912485006564,83.52159136940853,13,68.94137021131704,5.4857857240907615,28,85.12715759295794,25,22.992764393281668,356.71207053175567,236.72544720635318,16,12,89.50992452222353,0.3211973362672875,Medium
0.21119787657647837,1.098406550045684,73.85804973717107,94.64301091949821,13,95.06459560082355,5.3738967680878025,26,91.20526249005474,13,23.67707232650819,205.0581579760139,360.88665290351446,19,17,60.432301354348624,0.9260919497202214,Low
0.20052679979759905,0.5476448939761994,86.70806819947555,85.88033191840012,18,99.40901109577034,6.094079587578423,24,89.03980801688424,8,25.403590822884432,291.62352193553795,311.5946394256409,14,4,68.14292719300263,0.40426489987794867,Low
0.201467161718567,0.6583430731122453,64.84129585169963,91.56165327352134,14,91.9685394843941,4.951999675153076,11,85.60577506489508,17,27.64276400148981,237.53223454296625,246.10462016670698,17,6,84.96354718502468,0.9156342286057937,Medium
0.2872075112918948,0.5554951220976856,31.37580809258998,99.8658671094291,9,72.44056889973005,4.420130126402485,8,99.55307428880477,4,27.0157598482707,370.3408371231363,234.11526735129152,12,5,86.5355790435209,0.44633404465275367,Low
0.3703513819053496,0.9559309896210839,36.70615455146903,99.64091118466504,16,94.96406177833279,7.774755797112268,19,88.85569737214473,17,21.451047664809284,282.52876906771087,197.35570892906432,12,17,54.72205615730451,0.9467653426260607,Medium
0.30238106211305604,0.7410562856404854,80.23666653089552,97.75609513984045,7,96.16375634925087,9.699316961794636,5,97.86474131229747,3,14.122360128833801,331.00061892264586,116.55358037379908,6,11,82.32022005164788,0.2276068706214992,Low
0.3694079403977334,0.5828833625564529,57.34937733958964,92.62852715006423,19,81.31161986437752,9.922276739221893,24,70.71462651003964,10,18.813506974527186,389.6190153437026,235.74412905757703,9,6,55.491224300373645,0.9904933707928791,High
0.3178268532132529,0.7521181586867375,92.12733936168576,81.37704580704577,14,82.16427126677772,5.836318333974707,20,58.46629931593035,16,23.762364902538973,312.5204676619117,380.4441423851339,12,11,50.295596579182984,0.8468777345141574,Medium
0.30956619896954907,0.5184742149747037,67.02200786387849,81.56087960436365,7,95.11171326899046,3.098047450374377,22,93.79499583645708,13,26.30189373364288,491.7206470471607,225.5441859713459,15,11,64.2655015309542,0.8663457388141846,High
0.2242113773215996,1.1112561589228411,36.14108401456133,93.05987589483402,11,65.5974081383768,8.888531916702512,18,92.73492842756616,29,11.539640690866744,476.41757591700997,237.08447090143437,19,15,96.20351957516036,0.25668195487959705,High
0.3098723265191045,0.9650383619351739,72.26585061384382,92.83986748129368,18,85.36718620113821,9.091381710092135,16,73.06873230042564,23,23.925592720045927,474.0934092746719,104.24995721019037,5,16,85.7946250198195,0.4446217598869539,High
0.31482613966502115,0.831467586618251,57.063301250177624,90.10127774480276,15,77.08085682795218,7.885661769693108,24,58.28436896409739,9,21.07182910285632,200.54363357885745,182.7453983835508,19,19,98.88006740188744,0.8690721130628567,High
0.27238832255299206,0.5555723288374298,76.0340828851991,96.23544849694454,13,92.97880647874544,6.701528280355204,7,55.02476205028788,12,23.854975798225475,324.8356237532022,394.851786229715,7,4,96.81328871992356,0.7874725795957316,High
0.2701435533289174,0.8891910915150941,68.15349677556759,93.10337586624217,7,92.23439026654506,3.7630144104936623,28,95.55120338841189,27,27.89748648584132,202.86681522434586,228.19847824079017,14,3,94.68000198874412,0.9461841846492034,Low
0.26681277834499467,0.5162781987524813,45.423265357975936,98.47368112688417,7,89.47444446154032,4.900024394876399,6,87.08431640983451,22,23.60041620891904,230.29242647177293,377.735425578162,15,4,86.79682518888941,0.264819785187673,High
0.3768706959979525,1.1656993669706224,38.71725413809329,99.04020507765367,13,82.8480022687259,4.894676153685185,11,98.77897954984715,24,24.195525917367018,490.199165723867,181.9891196301827,12,14,51.41466302562227,0.5052953484661411,Low
0.21262925283011802,0.7135024707188968,90.27386868354827,95.31507438003474,12,86.84184637489837,9.232890924341211,23,86.63248956501604,21,15.068334848155553,286.23994615127987,162.0941402045313,17,15,88.47797835770166,0.2246762219730865,Low
